4.215627514714843128e+05,3.759908778932861984e+06,2.001709999999999923e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.755000000000000000e+03,3.000000000000000000e+01
3.688542633686289191e+05,3.762478286444876809e+06,1.799129999999999825e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.346000000000000000e+03,3.200000000000000000e+01
3.868548976508479682e+05,3.753261377895337064e+06,4.600899999999999324e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.650000000000000000e+02,6.800000000000000000e+01
3.891940551498854766e+05,3.773263104038333520e+06,9.135399999999999920e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e+03,1.030000000000000000e+02
3.998654987362449174e+05,3.773972361538485158e+06,1.578919999999999959e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.960000000000000000e+03,7.500000000000000000e+01
4.035125609314834583e+05,3.764147497614164837e+06,2.140809999999999889e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.764000000000000000e+03,6.200000000000000000e+01
3.827751809719778248e+05,3.749488158128696959e+06,1.273990000000000009e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.563000000000000000e+03,5.400000000000000000e+01
3.739167160167375114e+05,3.786194674534433521e+06,8.342299999999998761e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.148000000000000000e+03,6.700000000000000000e+01
4.318621325515288045e+05,3.775563318781891838e+06,1.876179999999999950e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.517000000000000000e+03,5.600000000000000000e+01
3.492899995408671675e+05,3.782207013428471051e+06,8.696099999999999852e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.136000000000000000e+03,5.800000000000000000e+01
3.765975473528642906e+05,3.762103187667327933e+06,3.883899999999999864e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.124000000000000000e+03,9.300000000000000000e+01
3.470911576219048584e+05,3.767683425556532107e+06,1.015708999999999946e+03,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,4.285000000000000000e+03,4.700000000000000000e+01
3.499353633053014637e+05,3.787015776149761863e+06,4.536699999999999733e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.155000000000000000e+03,5.900000000000000000e+01
3.677884709588206024e+05,3.785771436981060077e+06,1.753820000000000050e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.702000000000000000e+03,6.600000000000000000e+01
3.764993554331331397e+05,3.771217191350485198e+06,9.862700000000000955e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.519000000000000000e+03,9.200000000000000000e+01
4.018016485835313215e+05,3.771759630368943792e+06,3.774969999999999573e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.453000000000000000e+03,7.000000000000000000e+00
3.671343534628017223e+05,3.794233486439656466e+06,4.803499999999999659e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.810000000000000000e+02,4.300000000000000000e+01
3.695554743794350652e+05,3.758630837619038764e+06,5.378999999999999773e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.308000000000000000e+03,6.700000000000000000e+01
3.825279493471163441e+05,3.744710413901567459e+06,4.616300000000000381e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.518000000000000000e+03,5.300000000000000000e+01
3.942454469088418991e+05,3.767793978478832636e+06,2.915570000000000164e+02,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,2.736000000000000000e+03,6.000000000000000000e+01
4.277163407799316919e+05,3.770367746335103642e+06,5.198899999999999721e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.060000000000000000e+02,3.200000000000000000e+01
3.635260853388807736e+05,3.778349442060546018e+06,5.000000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.639000000000000000e+03,6.200000000000000000e+01
3.948415025689071044e+05,3.752432393754188903e+06,1.572410000000000139e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.769000000000000000e+03,6.700000000000000000e+01
3.966533013501653331e+05,3.747935803358952049e+06,4.172600000000000620e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+02,6.300000000000000000e+01
3.963955231757740839e+05,3.761736984323248733e+06,1.550500000000000078e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.307000000000000000e+03,1.110000000000000000e+02
3.739878194092442864e+05,3.791012374735336751e+06,3.507699999999999818e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.780000000000000000e+03,3.200000000000000000e+01
3.779491581464281189e+05,3.786168993273877073e+06,2.233549999999999898e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.953000000000000000e+03,4.600000000000000000e+01
3.934278437127156067e+05,3.759971466981501319e+06,4.660899999999999466e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.320000000000000000e+02,7.600000000000000000e+01
4.142442799705188954e+05,3.772588550100117922e+06,9.682200000000000273e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.120000000000000000e+02,6.300000000000000000e+01
3.573660898812525556e+05,3.790409605641807895e+06,2.767970000000000255e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.336000000000000000e+03,5.900000000000000000e+01
3.770255436913168523e+05,3.734650920076217502e+06,2.122879999999999825e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.280000000000000000e+03,5.000000000000000000e+01
3.579470855854408001e+05,3.792464726301954594e+06,4.503530000000000086e+02,1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.162000000000000000e+03,2.900000000000000000e+01
3.677078000964000239e+05,3.795772119807541836e+06,1.376189999999999998e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.262000000000000000e+03,6.900000000000000000e+01
3.523014267166809877e+05,3.788323544830900617e+06,5.090800000000000125e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.316000000000000000e+03,6.100000000000000000e+01
3.392957032154451008e+05,3.778970387428486254e+06,7.509300000000000352e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.418000000000000000e+03,3.900000000000000000e+01
3.683793605447401060e+05,3.797989997007691301e+06,1.878809999999999718e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.884000000000000000e+03,6.000000000000000000e+01
4.279526297576553770e+05,3.766370930106460117e+06,1.956859999999999786e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.907000000000000000e+03,3.100000000000000000e+01
3.809268616769214859e+05,3.792172271313856356e+06,1.900670000000000073e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.667000000000000000e+03,6.400000000000000000e+01
4.318514478242392070e+05,3.766547260075378232e+06,8.610899999999999466e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+03,5.700000000000000000e+01
3.775729745998153230e+05,3.764213959809133783e+06,1.111599999999999966e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.987000000000000000e+03,8.000000000000000000e+01
4.046766444183182903e+05,3.779225303314571269e+06,1.207489999999999952e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.054000000000000000e+03,7.500000000000000000e+01
4.229592527184474166e+05,3.774955042372942902e+06,1.098040000000000020e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.541000000000000000e+03,5.300000000000000000e+01
3.890403680036203004e+05,3.768054207585781813e+06,1.064089999999999918e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.616000000000000000e+03,1.130000000000000000e+02
3.951496790377231082e+05,3.783777302770623937e+06,4.000000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.484000000000000000e+03,1.070000000000000000e+02
3.947287602650767076e+05,3.757453141449046321e+06,1.357810000000000059e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.717000000000000000e+03,6.400000000000000000e+01
3.986128403063354781e+05,3.757598547226117924e+06,7.474500000000000455e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+02,6.700000000000000000e+01
4.023018737820889219e+05,3.772472503917843569e+06,2.234300000000000352e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.320000000000000000e+02,6.700000000000000000e+01
4.343132851115427329e+05,3.772446906000544783e+06,5.165699999999999648e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.204000000000000000e+03,6.100000000000000000e+01
3.755379904128227499e+05,3.766248312851777300e+06,5.235899999999999466e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.624000000000000000e+03,9.600000000000000000e+01
3.720688702774333069e+05,3.742749193054776173e+06,3.704699999999999704e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.754000000000000000e+03,6.700000000000000000e+01
4.132553407196529442e+05,3.766122489701250102e+06,8.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.418000000000000000e+03,6.300000000000000000e+01
3.948888828437580960e+05,3.735862769444414414e+06,1.104899999999999949e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.008000000000000000e+03,8.900000000000000000e+01
3.976317539655943983e+05,3.746610433230520226e+06,6.223300000000000409e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.503000000000000000e+03,5.500000000000000000e+01
4.124335485439186450e+05,3.768621747385247611e+06,3.808500000000000085e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.290000000000000000e+03,5.800000000000000000e+01
3.554701054358914844e+05,3.785268602747472003e+06,1.100000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.506000000000000000e+03,6.400000000000000000e+01
4.162515172417643480e+05,3.761570950425620191e+06,4.192199999999999704e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+03,5.800000000000000000e+01
3.989063440071068471e+05,3.761389668838005047e+06,5.994100000000000250e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.280000000000000000e+03,5.900000000000000000e+01
3.889459241835271241e+05,3.775969210128381848e+06,3.775699999999999790e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.098000000000000000e+03,9.500000000000000000e+01
3.777109990905054729e+05,3.760943392257363535e+06,5.194699999999999562e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.036000000000000000e+03,9.400000000000000000e+01
3.954004327719545108e+05,3.741787524015557487e+06,2.944000000000000128e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.490000000000000000e+02,6.700000000000000000e+01
3.853576424435285153e+05,3.755762677849276457e+06,6.043600000000000705e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+02,8.900000000000000000e+01
4.090277438028239994e+05,3.756301637843523175e+06,1.288010000000000161e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.442000000000000000e+03,6.200000000000000000e+01
4.126063588084820076e+05,3.778445222746011335e+06,9.009999999999999432e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.288000000000000000e+03,6.700000000000000000e+01
3.843019149240711122e+05,3.761802572587769479e+06,1.370260000000000105e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.640000000000000000e+03,3.300000000000000000e+01
3.948543592403633520e+05,3.750285929965806194e+06,5.710999999999999943e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.185000000000000000e+03,9.500000000000000000e+01
4.261146452771165059e+05,3.765021959880448878e+06,1.181400000000000006e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.739000000000000000e+03,5.300000000000000000e+01
3.674091738163997652e+05,3.788739270226174966e+06,1.128570000000000135e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.068000000000000000e+03,6.700000000000000000e+01
3.727305168280372163e+05,3.754713712316913530e+06,6.212699999999999534e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.910000000000000000e+02,7.700000000000000000e+01
4.003332052244843799e+05,3.781538787459246349e+06,4.259969999999999573e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.891000000000000000e+03,6.200000000000000000e+01
3.865658283915157663e+05,3.758783776991243940e+06,7.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.152000000000000000e+03,8.000000000000000000e+01
4.190528237338668550e+05,3.764717841982678976e+06,4.142130000000000223e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.749000000000000000e+03,3.400000000000000000e+01
4.045232172046796186e+05,3.776260985640206840e+06,1.823170000000000073e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.114000000000000000e+03,5.700000000000000000e+01
3.682269286655786564e+05,3.761724257650754880e+06,3.617800000000000438e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.336000000000000000e+03,6.600000000000000000e+01
4.063822256085042027e+05,3.771964457497871947e+06,2.963599999999999923e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.810000000000000000e+02,7.100000000000000000e+01
3.938386422864372144e+05,3.784962952235194854e+06,5.474800000000000466e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.159000000000000000e+03,9.100000000000000000e+01
3.616195750603589695e+05,3.785988785719303880e+06,1.048020000000000067e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.730000000000000000e+03,6.700000000000000000e+01
4.050501850884584128e+05,3.781100928907543886e+06,2.041599999999999966e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.028000000000000000e+03,6.500000000000000000e+01
3.739581060174846207e+05,3.786285067758425139e+06,1.047129999999999939e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.410000000000000000e+03,6.700000000000000000e+01
4.026674263072354952e+05,3.752799950075911358e+06,5.897800000000000153e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.434000000000000000e+03,4.400000000000000000e+01
3.774203535682252259e+05,3.766973672226811294e+06,1.397959999999999923e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.511000000000000000e+03,9.400000000000000000e+01
3.729105292644584551e+05,3.786267471907920204e+06,7.475100000000000477e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.008000000000000000e+03,7.300000000000000000e+01
4.053833055213646730e+05,3.779888884935778566e+06,2.380159999999999911e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.754000000000000000e+03,4.500000000000000000e+01
3.853185316354020033e+05,3.746048012496251147e+06,6.978600000000000136e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.456000000000000000e+03,4.800000000000000000e+01
3.962707892828736221e+05,3.763756386938835029e+06,8.066800000000000637e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.890000000000000000e+02,7.600000000000000000e+01
4.041386943260924891e+05,3.767280174090791028e+06,1.143020000000000067e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.488000000000000000e+03,6.300000000000000000e+01
3.596299740018972079e+05,3.786856001621288713e+06,4.282699999999999818e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.525000000000000000e+03,6.300000000000000000e+01
3.843548574611145305e+05,3.790148927153619938e+06,6.310000000000000142e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.578000000000000000e+03,6.000000000000000000e+01
4.070461377662312007e+05,3.772556511614423711e+06,6.969800000000000750e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.578000000000000000e+03,6.800000000000000000e+01
